file,start_time,end_time,PIKA
./audio_data\Original_data\PIKARU22_20240813_085002.wav,434.5,434.8,False
./audio_data\New_data\PIKARU10_20240726_122002.wav,383.46,383.76,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210607_034500.mp3,162.8,163.10000000000002,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T4_20210612_080000.mp3,179.52,179.82000000000002,True
./audio_data\Original_data\PIKARU9_20240720_102002.wav,407.66,407.96,False
./audio_data\New_data\PIKARU6_20240718_181002.wav,213.84,214.14,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.mp3,83.82,84.11999999999999,False
./audio_data\Original_data\PIKARU1_20240718_175002.wav,302.5,302.8,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T1_20210616_080000.mp3,132.0,132.3,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210614_031500.mp3,137.5,137.8,True
./audio_data\New_data\PIKARU6_20240722_114002.wav,390.06,390.36,False
./audio_data\Original_data\PIKARU9_20240720_102002.wav,132.88,133.18,True
./audio_data\Original_data\PIKARU14_20240726_191002.wav,54.12,54.42,False
./audio_data\Original_data\PIKARU6_20240721_140002.wav,242.66,242.96,True
./audio_data\New_data\PIKARU23_20240812_183002.wav,239.8,240.1,False
./audio_data\Original_data\STE-038.wav,424.16,424.46,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.mp3,84.7,85.0,False
./audio_data\New_data\PIKARU5_20240724_115002.wav,507.98,508.28,True
./audio_data\Original_data\PIKARU25_20240808_193002.wav,570.9,571.1999999999999,True
./audio_data\New_data\PIKARU7_20240722_110002.wav,152.9,153.20000000000002,False
./audio_data\Original_data\PIKARU15_20240729_113002.wav,428.78,429.08,False
./audio_data\New_data\PIKARU7_20240722_110002.wav,441.1,441.4,False
./audio_data\New_data\PIKARU9_20240719_124002.wav,189.86,190.16000000000005,False
./audio_data\Original_data\PIKARU24_20240810_093002.wav,255.2,255.5,False
./audio_data\Original_data\PIKARU12_20240731_110002.wav,219.34,219.64,False
./audio_data\New_data\PIKARU15_20240731_150002.wav,592.68,592.9799999999999,False
./audio_data\New_data\PIKARU10_20240726_122002.wav,313.06,313.36,True
./audio_data\Original_data\PIKARU10_20240720_182002.wav,526.46,526.76,False
./audio_data\New_data\PIKARU9_20240719_124002.wav,278.3,278.6,True
./audio_data\Original_data\PIKARU14_20240801_100002.wav,155.1,155.4,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210607_034500.mp3,296.12,296.42,False
./audio_data\New_data\PIKARU14_20240727_133002.wav,43.56,43.86,False
./audio_data\New_data\PIKARU5_20240724_115002.wav,513.26,513.56,False
./audio_data\Original_data\PIKARU21_20240812_161002.wav,517.44,517.74,False
./audio_data\New_data\PIKARU3_20240724_101002.wav,267.3,267.6,False
./audio_data\Original_data\PIKARU25_20240808_193002.wav,516.12,516.42,False
./audio_data\Original_data\PIKARU10_20240724_133002.wav,388.08,388.38,False
./audio_data\New_data\PIKARU12_20240726_191002.wav,545.38,545.68,False
./audio_data\New_data\PIKARU2_20240718_173002.wav,161.04,161.34,False
./audio_data\New_data\PIKARU5_20240724_115002.wav,287.32,287.62,False
./audio_data\New_data\PIKARU2_20240718_173002.wav,52.58,52.88,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T4_20210612_080000.mp3,181.94,182.24,True
./audio_data\New_data\PIKARU8_20240720_133002.wav,235.4,235.7,False
./audio_data\Original_data\PIKARU9_20240724_125002.wav,21.56,21.86,True
./audio_data\Original_data\PIKARU8_20240725_093002.wav,430.98,431.28,False
./audio_data\New_data\PIKARU6_20240722_114002.wav,69.08,69.38,True
./audio_data\Original_data\PIKARU9_20240720_102002.wav,582.56,582.8599999999999,True
./audio_data\Original_data\PIKARU23_20240813_084002.wav,241.34,241.64,False
./audio_data\New_data\PIKARU8_20240720_133002.wav,286.66,286.96000000000004,True
./audio_data\Original_data\PIKARU13_20240801_084002.wav,104.28,104.58,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210607_034500.mp3,128.04,128.34,True
./audio_data\Original_data\PIKARU7_20240724_162002.wav,34.32,34.62,False
./audio_data\Original_data\PIKARU14_20240801_100002.wav,60.72,61.02,False
./audio_data\Original_data\PIKARU6_20240721_140002.wav,517.44,517.74,True
./audio_data\Original_data\PIKARU1_20240718_175002.wav,489.28,489.58,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248919-T2_20210617_061500.mp3,259.16,259.46000000000004,True
./audio_data\Original_data\PIKARU1_20240725_135002.wav,213.62,213.92,False
./audio_data\New_data\PIKARU12_20240726_191002.wav,389.62,389.92,False
./audio_data\Original_data\PIKARU4_20240722_113002.wav,572.44,572.74,True
./audio_data\Original_data\PIKARU5_20240726_142002.wav,361.02,361.32,False
./audio_data\Original_data\PIKARU14_20240728_102002.wav,505.78,506.08,False
./audio_data\Original_data\PIKARU1_20240725_135002.wav,331.1,331.40000000000003,True
./audio_data\New_data\PIKARU7_20240722_110002.wav,82.94,83.24,True
./audio_data\New_data\PIKARU13_20240727_114002.wav,295.24,295.54,False
./audio_data\New_data\PIKARU14_20240727_133002.wav,122.1,122.4,False
./audio_data\Original_data\PIKARU22_20240810_113002.wav,263.56,263.86,False
./audio_data\Original_data\PIKARU12_20240729_094002.wav,205.92,206.22,False
./audio_data\Original_data\PIKARU15_20240731_092002.wav,445.28,445.58,False
./audio_data\Original_data\PIKARU7_20240724_162002.wav,534.6,534.9,False
./audio_data\Original_data\PIKARU22_20240810_113002.wav,495.66,495.96,False
./audio_data\Original_data\PIKARU24_20240810_093002.wav,540.76,541.06,False
./audio_data\Original_data\PIKARU10_20240724_133002.wav,558.58,558.88,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,67.76,68.06,True
./audio_data\Original_data\PIKARU7_20240722_171002.wav,205.7,206.0,True
./audio_data\Original_data\PIKARU9_20240725_162002.wav,27.28,27.58,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-254641-T1_20210628_070000.mp3,50.38,50.68,False
./audio_data\New_data\PIKARU23_20240809_183002.wav,582.12,582.42,False
./audio_data\Original_data\PIKARU23_20240813_084002.wav,126.28,126.58,False
./audio_data\Original_data\PIKARU25_20240811_190002.wav,507.76,508.06,False
./audio_data\Original_data\PIKARU4_20240724_192002.wav,139.26,139.56,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.mp3,185.9,186.2,False
./audio_data\New_data\PIKARU6_20240718_181002.wav,3.08,3.38,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T4_20210612_080000.mp3,284.02,284.32,False
./audio_data\New_data\PIKARU8_20240720_133002.wav,480.92,481.22,True
./audio_data\Original_data\PIKARU13_20240729_074002.wav,342.76,343.06,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,193.38,193.68,True
./audio_data\Original_data\PIKARU5_20240726_142002.wav,579.7,580.0,False
./audio_data\Original_data\PIKARU25_20240810_185002.wav,589.82,590.12,False
./audio_data\New_data\PIKARU7_20240722_110002.wav,357.72,358.02000000000004,True
./audio_data\Original_data\PIKARU9_20240725_162002.wav,108.9,109.2,False
./audio_data\Original_data\PIKARU8_20240722_145002.wav,316.8,317.1,False
./audio_data\Original_data\PIKARU23_20240808_202002.wav,515.68,515.9799999999999,False
./audio_data\Original_data\PIKARU22_20240813_085002.wav,136.4,136.70000000000002,False
./audio_data\Original_data\PIKARU5_20240727_094002.wav,550.0,550.3,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210614_031500.mp3,132.66,132.96,True
./audio_data\Original_data\PIKARU10_20240720_182002.wav,387.2,387.5,False
./audio_data\Original_data\PIKARU14_20240801_100002.wav,216.48,216.78,False
./audio_data\New_data\PIKARU7_20240722_110002.wav,387.64,387.94,True
./audio_data\Original_data\PIKARU9_20240720_102002.wav,83.6,83.89999999999999,False
./audio_data\New_data\PIKARU6_20240722_114002.wav,291.72,292.02000000000004,False
./audio_data\CWS\CWS-NOR_YTHEMP-SEM-288569-T2_20210707_033000.mp3,277.64,277.94,False
./audio_data\Original_data\PIKARU7_20240722_171002.wav,385.88,386.18,False
./audio_data\Original_data\PIKARU25_20240810_185002.wav,494.12,494.42,False
./audio_data\Original_data\PIKARU15_20240726_194002.wav,259.38,259.68,False
./audio_data\Original_data\STE-039.wav,197.56,197.86,False
./audio_data\Original_data\PIKARU10_20240724_133002.wav,570.24,570.54,True
./audio_data\Original_data\PIKARU15_20240731_092002.wav,285.34,285.64,False
./audio_data\New_data\PIKARU6_20240722_114002.wav,60.28,60.58,True
./audio_data\Original_data\PIKARU4_20240722_113002.wav,26.4,26.7,False
./audio_data\Original_data\PIKARU12_20240729_094002.wav,61.6,61.9,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T5_20210703_051500.mp3,134.86,135.16000000000005,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,43.12,43.42,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248350-S2_20210622_041500.mp3,187.0,187.3,False
./audio_data\Original_data\PIKARU6_20240719_120002.wav,168.74,169.04000000000002,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210612_083000.mp3,29.92,30.22,False
./audio_data\New_data\PIKARU15_20240727_164002.wav,108.02,108.32,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T4_20210610_060000.mp3,85.36,85.66,True
./audio_data\Original_data\PIKARU1_20240725_135002.wav,70.18,70.48,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210607_034500.mp3,157.3,157.60000000000002,False
./audio_data\Original_data\PIKARU21_20240812_161002.wav,124.74,125.04,False
./audio_data\Original_data\PIKARU3_20240721_124002.wav,4.62,4.92,False
./audio_data\Original_data\PIKARU23_20240813_084002.wav,524.92,525.2199999999999,False
./audio_data\Original_data\PIKARU10_20240720_182002.wav,588.94,589.24,True
./audio_data\CWS\CWS-NOR_EG-CARIB-A3_20190706_043000.mp3,60.72,61.02,False
./audio_data\New_data\PIKARU3_20240724_101002.wav,353.76,354.06,True
./audio_data\Original_data\PIKARU25_20240811_131002.wav,54.34,54.64,False
./audio_data\Original_data\PIKARU1_20240725_135002.wav,159.72,160.02,True
./audio_data\Original_data\PIKARU7_20240722_171002.wav,7.48,7.78,False
./audio_data\New_data\PIKARU5_20240724_115002.wav,517.44,517.74,False
./audio_data\Original_data\PIKARU9_20240724_125002.wav,118.14,118.44,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-254641-T1_20210628_070000.mp3,261.14,261.44,False
./audio_data\Original_data\PIKARU4_20240724_192002.wav,154.66,154.96,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248919-T1_20210709_070000.mp3,175.78,176.08,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T4_20210612_080000.mp3,192.72,193.02,True
./audio_data\Original_data\PIKARU2_20240724_090002.wav,361.02,361.32,False
./audio_data\Original_data\PIKARU12_20240727_121002.wav,49.06,49.36,False
./audio_data\Original_data\PIKARU14_20240731_162002.wav,279.84,280.14,True
./audio_data\Original_data\PIKARU13_20240728_123002.wav,5.06,5.359999999999999,False
./audio_data\Original_data\PIKARU8_20240719_081002.wav,291.94,292.24,False
./audio_data\Original_data\PIKARU9_20240725_162002.wav,121.66,121.96,True
./audio_data\Original_data\PIKARU10_20240719_150002.wav,82.94,83.24,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-254641-T1_20210628_070000.mp3,214.5,214.8,False
./audio_data\Original_data\PIKARU11_20240731_100002.wav,263.78,264.08,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210614_031500.mp3,152.68,152.98000000000002,True
./audio_data\Original_data\PIKARU5_20240727_094002.wav,159.28,159.58,False
./audio_data\New_data\PIKARU15_20240731_150002.wav,273.46,273.76,False
./audio_data\Original_data\PIKARU23_20240809_192002.wav,103.4,103.7,False
./audio_data\Original_data\PIKARU6_20240719_120002.wav,467.94,468.24,False
./audio_data\Original_data\PIKARU11_20240731_100002.wav,597.52,597.8199999999999,False
./audio_data\Original_data\PIKARU13_20240801_084002.wav,582.78,583.0799999999999,False
./audio_data\New_data\PIKARU1_20240724_125002.wav,562.98,563.28,False
./audio_data\New_data\PIKARU1_20240724_125002.wav,567.6,567.9,True
./audio_data\New_data\PIKARU5_20240724_115002.wav,392.26,392.56,True
./audio_data\New_data\PIKARU23_20240809_183002.wav,293.48,293.78000000000003,False
./audio_data\New_data\PIKARU14_20240729_120002.wav,146.52,146.82000000000002,False
./audio_data\Original_data\PIKARU1_20240718_175002.wav,370.92,371.22,False
./audio_data\New_data\PIKARU13_20240727_114002.wav,122.76,123.06,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T5_20210703_051500.mp3,160.38,160.68,True
./audio_data\Original_data\PIKARU6_20240724_135002.wav,400.62,400.92,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210627_074500.mp3,281.6,281.90000000000003,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248350-S2_20210622_041500.mp3,280.5,280.8,True
./audio_data\Original_data\PIKARU22_20240810_113002.wav,393.36,393.66,False
./audio_data\New_data\PIKARU11_20240728_092002.wav,389.62,389.92,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210614_031500.mp3,244.42,244.72,False
./audio_data\Original_data\PIKARU23_20240810_095002.wav,593.12,593.42,False
./audio_data\New_data\PIKARU14_20240731_124002.wav,545.16,545.4599999999999,False
./audio_data\Original_data\PIKARU9_20240720_102002.wav,560.78,561.0799999999999,True
./audio_data\New_data\PIKARU7_20240722_110002.wav,427.46,427.76,True
./audio_data\New_data\PIKARU6_20240722_114002.wav,65.12,65.42,True
./audio_data\New_data\PIKARU1_20240724_125002.wav,286.66,286.96000000000004,False
./audio_data\Original_data\PIKARU5_20240719_150002.wav,35.64,35.94,False
./audio_data\Original_data\PIKARU15_20240726_194002.wav,188.98,189.28,False
./audio_data\New_data\PIKARU9_20240719_124002.wav,269.06,269.36,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-254641-T1_20210628_070000.mp3,281.38,281.68,False
./audio_data\Original_data\PIKARU10_20240724_133002.wav,17.6,17.900000000000002,False
./audio_data\Original_data\PIKARU3_20240721_124002.wav,261.36,261.66,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210612_083000.mp3,30.14,30.44,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T5_20210703_051500.mp3,31.9,32.2,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248919-T2_20210617_061500.mp3,249.04,249.34,False
./audio_data\Original_data\PIKARU25_20240808_193002.wav,575.52,575.8199999999999,True
./audio_data\CWS\CWS-NOR_YTHEMP-SEM-288569-T2_20210707_033000.mp3,84.04,84.34,False
./audio_data\Original_data\PIKARU1_20240725_135002.wav,257.62,257.92,True
./audio_data\New_data\PIKARU8_20240720_133002.wav,475.64,475.94,True
./audio_data\New_data\PIKARU13_20240730_135002.wav,516.78,517.0799999999999,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210614_031500.mp3,249.04,249.34,False
./audio_data\Original_data\PIKARU9_20240725_162002.wav,240.46,240.76,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210615_074500.mp3,279.4,279.7,False
./audio_data\Original_data\PIKARU23_20240808_202002.wav,359.92,360.22,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,77.0,77.3,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T5_20210703_051500.mp3,168.3,168.60000000000002,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210614_031500.mp3,147.4,147.70000000000002,True
./audio_data\Original_data\PIKARU7_20240722_171002.wav,271.7,272.0,False
./audio_data\New_data\PIKARU13_20240730_135002.wav,458.48,458.78,False
./audio_data\Original_data\PIKARU5_20240727_094002.wav,95.04,95.34,False
./audio_data\Original_data\PIKARU1_20240725_135002.wav,224.18,224.48,True
./audio_data\Original_data\PIKARU5_20240719_150002.wav,163.02,163.32000000000002,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T4_20210610_060000.mp3,152.02,152.32000000000002,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,201.08,201.38,True
./audio_data\Original_data\PIKARU4_20240720_141002.wav,510.62,510.92,False
./audio_data\Original_data\PIKARU25_20240809_100002.wav,254.54,254.84,False
./audio_data\Original_data\PIKARU25_20240809_100002.wav,492.14,492.44,False
./audio_data\Original_data\PIKARU5_20240719_150002.wav,231.66,231.96,False
./audio_data\Original_data\PIKARU6_20240724_135002.wav,334.18,334.48,True
./audio_data\New_data\PIKARU10_20240726_122002.wav,538.12,538.42,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T5_20210703_051500.mp3,275.66,275.96000000000004,True
./audio_data\Original_data\PIKARU6_20240719_120002.wav,321.86,322.16,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,37.84,38.14,True
./audio_data\Original_data\PIKARU9_20240724_125002.wav,305.14,305.44,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T3_20210607_030000.mp3,227.26,227.56,False
./audio_data\Original_data\PIKARU11_20240729_084002.wav,93.72,94.02,False
./audio_data\New_data\PIKARU7_20240722_110002.wav,325.38,325.68,True
./audio_data\Original_data\PIKARU2_20240725_170002.wav,538.78,539.0799999999999,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210607_034500.mp3,138.38,138.68,True
./audio_data\Original_data\PIKARU9_20240724_125002.wav,287.1,287.40000000000003,True
./audio_data\Original_data\PIKARU15_20240726_194002.wav,414.92,415.22,False
./audio_data\Original_data\PIKARU12_20240729_094002.wav,16.28,16.580000000000002,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.mp3,71.72,72.02,True
./audio_data\Original_data\PIKARU25_20240809_100002.wav,298.1,298.40000000000003,False
./audio_data\New_data\PIKARU8_20240720_133002.wav,487.3,487.6,True
./audio_data\Original_data\PIKARU23_20240810_095002.wav,138.38,138.68,False
./audio_data\Original_data\PIKARU8_20240719_081002.wav,416.02,416.32,False
./audio_data\New_data\PIKARU14_20240727_133002.wav,374.22,374.52,False
./audio_data\Original_data\PIKARU22_20240813_085002.wav,299.2,299.5,False
./audio_data\New_data\PIKARU11_20240727_104002.wav,509.74,510.04,False
./audio_data\Original_data\PIKARU23_20240813_084002.wav,542.96,543.26,False
./audio_data\Original_data\PIKARU25_20240809_100002.wav,494.34,494.64,False
./audio_data\Original_data\PIKARU9_20240725_162002.wav,39.38,39.68,True
./audio_data\New_data\PIKARU14_20240727_133002.wav,204.38,204.68,False
./audio_data\New_data\PIKARU7_20240722_110002.wav,133.76,134.06,True
./audio_data\Original_data\PIKARU5_20240726_142002.wav,209.88,210.18,False
./audio_data\Original_data\PIKARU2_20240724_090002.wav,429.22,429.52,False
./audio_data\Original_data\PIKARU1_20240719_095002.wav,428.56,428.86,True
./audio_data\Original_data\PIKARU8_20240725_093002.wav,28.6,28.9,False
./audio_data\New_data\PIKARU7_20240722_110002.wav,329.12,329.42,True
./audio_data\Original_data\PIKARU22_20240813_085002.wav,0.0,0.3,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-258111-T2_20210623_050000.mp3,86.9,87.2,True
./audio_data\Original_data\PIKARU1_20240725_135002.wav,238.7,239.0,True
./audio_data\Original_data\PIKARU6_20240721_140002.wav,64.24,64.53999999999999,False
./audio_data\Original_data\Pika_Camp_recording_3.wav,14.3,14.6,True
./audio_data\Original_data\PIKARU6_20240721_140002.wav,541.64,541.9399999999999,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210607_034500.mp3,121.44,121.74,True
./audio_data\New_data\PIKARU3_20240724_101002.wav,289.52,289.82,False
./audio_data\Original_data\PIKARU13_20240801_084002.wav,212.74,213.04,False
./audio_data\Original_data\PIKARU15_20240726_194002.wav,322.96,323.26,False
./audio_data\Original_data\PIKARU15_20240726_194002.wav,146.3,146.60000000000002,True
./audio_data\Original_data\PIKARU6_20240724_135002.wav,18.48,18.78,False
./audio_data\Original_data\PIKARU25_20240808_193002.wav,523.38,523.68,True
./audio_data\Original_data\PIKARU1_20240725_135002.wav,379.28,379.58,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T1_20210616_080000.mp3,176.88,177.18,False
./audio_data\Original_data\PIKARU25_20240809_100002.wav,508.86,509.16,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248919-T2_20210617_061500.mp3,122.98,123.28,False
./audio_data\Original_data\PIKARU2_20240725_170002.wav,227.7,228.0,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,88.0,88.3,False
./audio_data\Original_data\PIKARU9_20240720_102002.wav,444.4,444.7,False
./audio_data\Original_data\PIKARU13_20240801_084002.wav,252.78,253.08,False
./audio_data\Original_data\PIKARU8_20240722_145002.wav,494.12,494.42,False
./audio_data\Original_data\PIKARU1_20240718_175002.wav,38.06,38.36,False
./audio_data\CWS\CWS-NOR_EG-CARIB-A3_20190706_043000.mp3,84.7,85.0,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210614_031500.mp3,155.54,155.84,True
./audio_data\Original_data\Pika_Camp_recording_2.wav,57.86,58.16,False
./audio_data\Original_data\PIKARU6_20240724_135002.wav,526.46,526.76,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210627_074500.mp3,288.86,289.16,True
./audio_data\Original_data\PIKARU7_20240719_085002.wav,41.36,41.66,False
./audio_data\Original_data\PIKARU5_20240719_150002.wav,113.74,114.04,False
./audio_data\Original_data\STE-038.wav,375.76,376.06,False
./audio_data\Original_data\PIKARU22_20240810_113002.wav,21.12,21.42,True
./audio_data\Original_data\PIKARU23_20240808_202002.wav,344.96,345.26,False
./audio_data\Original_data\PIKARU3_20240725_154002.wav,182.38,182.68,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248350-S2_20210622_041500.mp3,285.56,285.86,True
./audio_data\Original_data\PIKARU25_20240808_193002.wav,531.96,532.26,False
./audio_data\New_data\PIKARU10_20240726_122002.wav,56.76,57.06,False
./audio_data\New_data\PIKARU23_20240809_183002.wav,426.36,426.66,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210627_074500.mp3,263.78,264.08,True
./audio_data\New_data\PIKARU6_20240722_114002.wav,90.64,90.94,True
./audio_data\Original_data\PIKARU7_20240719_085002.wav,533.28,533.5799999999999,False
./audio_data\Original_data\PIKARU25_20240808_193002.wav,334.84,335.14,False
./audio_data\Original_data\PIKARU12_20240731_110002.wav,357.5,357.8,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T4_20210610_060000.mp3,225.06,225.36,False
./audio_data\Original_data\PIKARU3_20240720_112002.wav,154.22,154.52,False
./audio_data\Original_data\PIKARU23_20240813_084002.wav,513.04,513.3399999999999,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,33.0,33.3,True
./audio_data\Original_data\PIKARU2_20240725_170002.wav,370.04,370.34,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210607_034500.mp3,141.46,141.76000000000002,True
./audio_data\Original_data\STE-039.wav,7.04,7.34,True
./audio_data\Original_data\PIKARU14_20240731_162002.wav,442.64,442.94,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,103.84,104.14,False
./audio_data\Original_data\PIKARU8_20240725_093002.wav,378.4,378.7,True
./audio_data\Original_data\PIKARU25_20240810_083002.wav,118.58,118.88,True
./audio_data\New_data\PIKARU2_20240718_173002.wav,236.94,237.24,False
./audio_data\Original_data\PIKARU11_20240729_084002.wav,502.48,502.78,False
./audio_data\Original_data\PIKARU12_20240729_094002.wav,470.58,470.88,False
./audio_data\Original_data\PIKARU1_20240725_135002.wav,167.42,167.72,True
./audio_data\Original_data\PIKARU25_20240810_185002.wav,478.28,478.58,False
./audio_data\Original_data\PIKARU10_20240720_182002.wav,331.98,332.28000000000003,False
./audio_data\Original_data\PIKARU25_20240810_185002.wav,412.72,413.02,False
./audio_data\New_data\PIKARU8_20240720_133002.wav,443.74,444.04,False
./audio_data\Original_data\PIKARU23_20240809_192002.wav,502.7,503.0,False
./audio_data\Original_data\PIKARU1_20240725_135002.wav,3.74,4.04,False
./audio_data\Original_data\PIKARU4_20240722_113002.wav,568.26,568.56,True
./audio_data\Original_data\PIKARU13_20240729_074002.wav,396.88,397.18,False
./audio_data\Original_data\PIKARU9_20240720_102002.wav,363.44,363.74,False
./audio_data\New_data\PIKARU15_20240731_150002.wav,354.64,354.94,False
./audio_data\Original_data\PIKARU13_20240801_084002.wav,594.66,594.9599999999999,False
./audio_data\Original_data\PIKARU25_20240809_151002.wav,158.84,159.14,False
./audio_data\Original_data\PIKARU6_20240721_140002.wav,396.22,396.52,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210615_044500.mp3,154.88,155.18,True
./audio_data\Original_data\PIKARU9_20240725_162002.wav,108.68,108.98,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-254641-T1_20210628_070000.mp3,149.6,149.9,False
./audio_data\Original_data\PIKARU2_20240724_090002.wav,344.96,345.26,True
./audio_data\New_data\PIKARU13_20240727_114002.wav,502.7,503.0,False
./audio_data\Original_data\PIKARU14_20240729_163002.wav,420.64,420.94,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210607_034500.mp3,151.58,151.88000000000002,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T4_20210612_080000.mp3,205.7,206.0,False
./audio_data\New_data\PIKARU8_20240720_133002.wav,491.92,492.22,True
./audio_data\Original_data\PIKARU9_20240720_102002.wav,115.94,116.24,True
./audio_data\Original_data\PIKARU11_20240728_131002.wav,587.18,587.4799999999999,False
./audio_data\New_data\PIKARU12_20240726_191002.wav,80.52,80.82,False
./audio_data\Original_data\PIKARU21_20240812_161002.wav,236.5,236.8,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T4_20210612_080000.mp3,91.96,92.26,False
./audio_data\CWS\CWS-NOR_EG-CARIB-A3_20190718_074500.mp3,231.0,231.3,False
./audio_data\Original_data\PIKARU13_20240729_074002.wav,364.76,365.06,False
./audio_data\Original_data\PIKARU9_20240725_162002.wav,375.98,376.28,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210607_034500.mp3,264.66,264.96000000000004,False
./audio_data\Original_data\PIKARU11_20240729_084002.wav,337.48,337.78000000000003,False
./audio_data\Original_data\PIKARU2_20240725_170002.wav,507.98,508.28,False
./audio_data\Original_data\PIKARU11_20240728_131002.wav,90.42,90.72,False
./audio_data\New_data\PIKARU15_20240727_164002.wav,415.8,416.1,False
./audio_data\Original_data\PIKARU2_20240724_090002.wav,286.44,286.74,False
./audio_data\New_data\PIKARU3_20240724_101002.wav,85.58,85.88,False
./audio_data\Original_data\PIKARU10_20240724_133002.wav,330.22,330.52000000000004,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,55.88,56.18,True
